ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
35051,57,admin.,divorced,primary,no,179,yes,no,cellular,15,may,67,1,368,2,failure
35053,35,management,single,tertiary,no,1750,yes,no,cellular,22,oct,422,1,175,4,success
35080,35,management,single,tertiary,no,539,yes,no,cellular,3,feb,198,2,267,1,other
35088,27,student,single,tertiary,no,4869,yes,no,cellular,15,may,258,2,343,4,other
35095,36,self-employed,married,tertiary,no,307,yes,no,cellular,14,may,341,1,330,2,other
35096,37,blue-collar,married,primary,no,95,yes,no,cellular,5,feb,415,2,272,2,failure
35099,32,admin.,married,tertiary,no,233,yes,no,cellular,2,apr,77,2,133,4,failure
35103,37,unemployed,married,tertiary,no,7620,no,no,telephone,31,aug,164,3,98,3,failure
35106,39,management,married,tertiary,no,0,no,no,cellular,30,apr,342,3,22,3,other
35117,28,admin.,married,tertiary,no,174,yes,yes,cellular,11,feb,56,1,184,2,failure
35118,31,management,married,tertiary,no,1224,yes,yes,cellular,20,nov,75,2,119,2,success
35119,27,technician,married,secondary,no,806,yes,no,cellular,14,may,304,2,332,21,failure
35132,34,technician,married,secondary,no,966,yes,no,cellular,18,may,16,4,273,7,other
35140,46,entrepreneur,married,secondary,no,245,yes,no,cellular,8,may,78,1,359,3,failure
35150,28,unemployed,married,secondary,no,687,no,no,cellular,13,jan,113,3,33,2,other
35155,42,admin.,married,secondary,no,16517,no,no,cellular,15,mar,549,5,203,4,failure
35157,60,admin.,married,secondary,no,2552,no,yes,cellular,30,jan,255,2,2,4,other
35160,31,management,married,tertiary,no,4328,no,no,cellular,12,oct,203,4,165,14,success
35162,41,management,married,tertiary,no,2487,no,no,cellular,5,aug,206,1,97,1,failure
35165,43,blue-collar,divorced,secondary,no,898,yes,no,cellular,11,may,405,1,174,3,failure
35176,30,management,single,tertiary,no,277,yes,no,cellular,8,may,166,1,42,1,other
35179,28,technician,married,secondary,no,916,yes,no,cellular,15,may,191,1,371,2,other
35201,55,management,married,primary,no,113,no,no,cellular,12,aug,306,1,457,3,failure
35205,41,services,married,secondary,no,1141,yes,no,cellular,29,jan,75,1,247,1,failure
35206,41,blue-collar,single,secondary,no,98,no,yes,cellular,20,nov,180,1,122,6,failure
35221,50,technician,divorced,secondary,no,0,no,no,cellular,1,apr,280,1,184,3,success
35229,26,student,single,tertiary,no,294,no,no,cellular,5,mar,87,1,91,2,success
35230,24,student,single,secondary,no,493,yes,no,cellular,13,may,85,4,358,1,other
35231,42,blue-collar,married,primary,no,1461,yes,no,cellular,7,may,757,2,170,3,failure
35234,57,housemaid,married,secondary,no,5631,no,no,telephone,25,aug,68,1,90,5,other
35237,60,technician,married,secondary,no,1139,no,no,cellular,6,feb,67,2,207,2,failure
35260,72,retired,married,primary,no,4657,no,no,telephone,23,mar,255,1,91,8,success
35268,46,blue-collar,married,primary,no,665,no,no,cellular,30,jan,89,4,235,2,failure
35274,25,student,single,secondary,no,679,no,no,cellular,25,oct,297,5,94,6,other
35275,39,self-employed,married,secondary,no,31,yes,no,cellular,20,nov,61,2,181,4,failure
35285,36,management,married,tertiary,no,82,no,no,cellular,2,feb,124,1,178,4,success
35286,45,blue-collar,married,primary,no,0,yes,no,telephone,11,may,64,1,362,7,failure
35288,55,retired,married,secondary,no,1,yes,no,telephone,7,may,79,2,360,6,other
35290,25,blue-collar,single,secondary,no,171,yes,no,cellular,15,may,178,1,359,2,failure
35297,29,management,married,tertiary,no,103,yes,no,cellular,17,apr,368,1,336,2,failure
35302,37,admin.,single,secondary,no,16,no,no,cellular,18,may,488,5,336,2,failure
35303,33,services,single,secondary,no,152,yes,no,cellular,25,may,202,2,365,2,success
35326,58,blue-collar,divorced,primary,no,8218,yes,no,cellular,19,nov,141,2,111,10,failure
35333,19,student,single,secondary,no,55,no,no,telephone,6,oct,89,2,193,1,other
35335,67,management,married,tertiary,no,405,no,no,cellular,10,nov,344,2,95,2,success
35341,52,management,married,tertiary,no,1944,yes,no,cellular,15,apr,238,3,323,2,failure
35345,34,management,single,tertiary,no,417,yes,no,cellular,16,sep,99,2,135,3,failure
35361,31,technician,single,tertiary,no,4561,yes,no,cellular,15,may,301,1,274,2,failure
35368,24,technician,married,secondary,no,556,yes,no,cellular,6,nov,368,2,80,2,success
35384,27,student,single,secondary,no,2784,yes,no,telephone,20,apr,153,1,328,1,failure
35396,54,admin.,married,secondary,no,263,no,yes,telephone,29,jan,283,4,195,7,failure
35398,55,retired,married,secondary,no,905,no,no,cellular,30,jan,861,1,2,1,other
35402,57,technician,single,secondary,no,3499,yes,no,cellular,20,nov,104,4,175,3,failure
35403,31,student,single,secondary,no,3511,no,no,cellular,6,oct,311,1,96,1,success
35406,50,management,married,tertiary,no,830,no,no,cellular,17,nov,71,1,138,2,failure
35409,53,blue-collar,married,primary,no,805,yes,yes,telephone,4,feb,136,7,268,2,other
35411,45,management,married,secondary,no,672,yes,no,telephone,28,jan,227,3,187,1,other
35412,33,services,single,secondary,no,406,yes,no,cellular,5,feb,61,1,275,1,failure
35413,34,services,married,secondary,no,1076,no,no,cellular,12,may,152,1,182,6,success
35414,29,student,single,secondary,no,1925,no,no,cellular,21,oct,150,3,149,5,success
35415,48,admin.,married,secondary,no,0,no,yes,cellular,11,oct,195,1,104,5,failure
35419,32,admin.,married,secondary,no,35,no,no,cellular,17,dec,324,3,126,3,success
35427,35,management,married,tertiary,no,1870,yes,no,cellular,24,jun,134,1,386,1,failure
35429,34,management,single,tertiary,no,11350,yes,no,cellular,15,may,153,1,176,1,failure
35437,77,retired,married,secondary,no,4112,no,no,telephone,29,jul,426,1,184,3,success
35441,59,retired,married,tertiary,no,148,yes,yes,cellular,8,may,685,2,366,1,other
35444,26,technician,single,tertiary,no,3411,no,no,cellular,18,feb,236,1,183,2,success
35448,36,blue-collar,married,secondary,no,0,no,no,cellular,4,feb,235,1,244,1,failure
35450,36,technician,divorced,secondary,no,515,yes,yes,cellular,8,may,104,4,252,3,failure
35453,55,services,married,tertiary,no,2877,no,no,cellular,9,aug,305,1,91,2,other
35454,46,technician,married,primary,no,718,yes,no,cellular,6,feb,80,2,268,1,failure
35455,37,management,married,tertiary,no,1113,no,no,cellular,2,mar,229,1,182,1,success
35458,54,services,married,secondary,no,514,yes,no,cellular,2,feb,109,1,186,3,failure
35460,50,management,married,secondary,no,0,yes,no,cellular,20,nov,152,1,190,1,failure
35467,48,services,married,primary,no,222,yes,no,cellular,11,may,127,2,369,1,failure
35470,45,management,married,secondary,no,2897,no,no,cellular,15,oct,531,4,105,7,failure
35472,41,blue-collar,married,secondary,no,1011,yes,no,cellular,19,nov,113,1,174,4,other
35484,71,retired,married,primary,no,3230,no,no,cellular,24,may,341,2,133,3,failure
35485,31,services,divorced,primary,no,459,yes,no,cellular,7,may,623,1,293,1,success
35486,27,admin.,single,secondary,no,4590,yes,no,cellular,10,nov,131,4,89,3,failure
35495,31,housemaid,single,tertiary,no,2017,yes,no,cellular,28,jan,167,1,286,5,failure
35501,41,blue-collar,married,secondary,no,1539,yes,no,cellular,21,nov,139,6,130,3,failure
35509,32,technician,single,secondary,no,337,yes,no,cellular,29,jan,213,2,261,1,other
35513,39,management,married,tertiary,no,622,no,no,cellular,22,may,181,2,184,1,failure
35519,46,management,married,tertiary,no,716,yes,yes,cellular,8,may,557,1,172,1,failure
35520,31,admin.,single,tertiary,no,5,no,yes,cellular,2,feb,75,1,206,1,failure
35525,34,management,single,tertiary,no,1049,yes,no,cellular,17,nov,101,2,129,1,failure
35532,77,retired,married,primary,no,2590,no,no,telephone,15,feb,112,5,94,15,success
35534,34,blue-collar,married,primary,no,329,yes,no,cellular,17,apr,952,1,343,1,failure
35538,30,management,single,tertiary,no,0,yes,no,cellular,5,may,381,1,342,7,failure
35548,27,blue-collar,single,secondary,no,535,no,no,cellular,13,may,159,1,87,3,success
35551,59,retired,divorced,primary,no,606,no,no,telephone,12,oct,54,1,526,2,failure
35555,29,admin.,single,secondary,no,2768,yes,no,cellular,29,jan,69,1,241,4,failure
35578,54,technician,married,secondary,no,472,yes,yes,telephone,17,nov,229,2,150,1,failure
35579,42,admin.,divorced,secondary,no,2397,yes,no,cellular,15,apr,239,2,320,2,failure
35583,32,management,single,tertiary,no,12569,no,no,cellular,1,jul,561,2,295,2,success
35594,53,technician,married,tertiary,no,1405,yes,yes,cellular,29,jan,140,1,244,1,failure
35598,48,unemployed,married,secondary,no,1811,yes,no,telephone,19,nov,137,4,111,3,failure
35600,48,unemployed,married,secondary,no,3287,yes,yes,cellular,20,apr,242,2,307,1,failure
35619,20,student,single,secondary,no,215,no,no,cellular,24,feb,175,1,92,6,success
35628,32,technician,married,secondary,no,1951,yes,no,cellular,8,apr,518,2,261,2,failure
35645,33,management,married,tertiary,no,22867,yes,no,cellular,10,feb,165,1,92,5,success
35661,42,admin.,married,tertiary,no,1536,no,no,cellular,6,aug,140,1,182,4,failure
35669,40,services,married,secondary,no,1674,yes,yes,cellular,4,feb,144,1,274,2,other
35670,53,management,divorced,tertiary,no,6649,yes,no,cellular,31,aug,106,1,55,1,failure
35673,59,blue-collar,married,primary,no,5788,no,no,cellular,14,may,56,2,350,2,failure
35686,46,services,married,secondary,no,2381,yes,no,telephone,12,may,220,3,363,1,other
35687,23,student,single,secondary,no,922,no,no,cellular,28,may,538,2,184,9,failure
35690,24,technician,married,secondary,no,556,yes,no,cellular,8,feb,278,1,94,4,success
35693,33,technician,married,secondary,no,1026,no,no,cellular,4,aug,87,1,1,5,failure
35702,45,technician,married,tertiary,no,1818,yes,yes,cellular,25,jun,427,1,142,5,success
35705,46,blue-collar,married,secondary,no,120,yes,yes,cellular,29,jan,121,1,259,3,failure
35714,69,technician,married,tertiary,no,482,no,no,cellular,29,jul,478,1,267,1,failure
35725,33,admin.,married,secondary,no,1077,yes,no,cellular,18,may,432,3,374,3,other
35732,47,housemaid,married,secondary,no,3940,yes,no,cellular,9,nov,171,2,96,5,success
35736,51,admin.,married,tertiary,no,0,yes,yes,cellular,15,jun,177,4,99,2,success
35739,42,technician,single,secondary,no,568,yes,no,cellular,6,may,311,2,341,2,failure
35741,39,technician,married,tertiary,no,108,no,no,cellular,28,may,589,3,28,2,other
35744,46,unemployed,married,secondary,no,1040,no,no,telephone,12,aug,542,1,78,5,failure
35753,36,self-employed,married,secondary,no,1245,yes,no,cellular,9,feb,8,7,248,9,success
35754,59,management,married,tertiary,no,315,no,no,cellular,2,mar,591,1,176,2,failure
35755,38,technician,married,secondary,no,5115,yes,no,cellular,2,jun,318,1,95,7,success
35756,75,blue-collar,married,secondary,no,6053,no,no,cellular,11,feb,865,2,190,1,failure
35763,30,management,single,tertiary,no,938,no,no,cellular,26,may,172,2,105,1,other
35768,57,technician,married,primary,no,592,no,yes,telephone,14,dec,88,6,193,5,other
35770,37,technician,married,secondary,no,1458,no,no,cellular,22,mar,344,1,326,1,success
35773,25,admin.,single,secondary,no,1871,no,no,cellular,8,sep,260,1,96,1,success
35776,55,admin.,married,secondary,no,602,no,no,cellular,4,feb,390,2,150,6,success
35779,37,admin.,married,secondary,no,2320,yes,no,cellular,20,apr,59,3,342,1,other
35804,34,management,married,tertiary,no,812,no,no,cellular,27,sep,156,2,279,1,failure
35805,33,admin.,married,tertiary,no,882,no,no,cellular,22,apr,104,1,183,4,failure
35807,49,self-employed,married,tertiary,no,202,yes,no,cellular,18,nov,139,1,166,3,other
35808,32,management,married,tertiary,no,3154,no,no,cellular,3,jun,126,1,44,4,failure
35810,33,entrepreneur,married,secondary,no,135,yes,no,cellular,17,apr,114,1,345,2,failure
35812,46,blue-collar,married,primary,no,91,yes,no,cellular,6,may,29,1,356,2,failure
35814,40,admin.,married,secondary,no,168,yes,no,cellular,7,may,249,2,169,1,failure
35818,36,management,married,tertiary,no,1582,no,no,telephone,3,feb,26,2,197,1,failure
35828,35,admin.,single,tertiary,no,153,yes,no,cellular,13,may,37,3,302,3,other
35839,41,blue-collar,divorced,secondary,no,793,yes,no,cellular,15,may,123,1,365,1,failure
35840,47,technician,married,secondary,no,0,no,no,cellular,21,nov,591,1,10,1,failure
35845,42,blue-collar,married,primary,no,875,yes,no,cellular,17,apr,426,5,148,1,failure
35848,29,management,single,tertiary,no,637,yes,no,cellular,3,jun,340,1,119,1,failure
35851,42,services,single,secondary,no,3403,yes,no,cellular,7,aug,215,1,99,1,failure
35863,57,management,married,primary,no,772,yes,no,telephone,8,sep,201,1,292,1,failure
35864,64,retired,divorced,primary,no,1840,no,no,cellular,25,nov,237,1,85,4,other
35873,37,management,married,tertiary,no,3794,no,no,cellular,18,aug,147,1,379,1,failure
35874,73,retired,married,tertiary,no,448,no,no,cellular,22,jun,68,1,90,1,success
35878,47,technician,married,secondary,no,0,yes,no,cellular,30,apr,81,1,164,1,failure
35879,48,technician,single,tertiary,no,104,yes,no,cellular,5,may,124,2,344,1,other
35881,34,technician,married,secondary,no,883,no,no,telephone,3,feb,166,2,173,3,failure
35890,52,technician,married,secondary,no,371,yes,yes,cellular,21,oct,453,1,183,3,success
35893,31,management,single,tertiary,no,1761,yes,no,telephone,29,jul,332,3,440,3,failure
35898,58,management,married,tertiary,no,0,yes,no,cellular,18,nov,265,1,188,1,failure
35904,49,management,married,secondary,no,99,yes,no,cellular,6,may,687,2,343,1,failure
35906,33,management,divorced,tertiary,no,525,yes,yes,cellular,17,apr,260,1,281,1,other
35918,51,entrepreneur,married,tertiary,no,209,no,no,cellular,17,nov,130,1,111,2,failure
35921,45,services,single,secondary,no,1378,yes,no,cellular,15,may,25,5,372,2,failure
35944,32,management,single,tertiary,no,8436,yes,no,cellular,17,apr,245,1,149,2,failure
35952,37,services,married,secondary,no,345,yes,yes,cellular,16,apr,114,1,148,1,failure
35967,28,admin.,single,secondary,no,154,yes,no,cellular,15,may,536,1,364,1,other
35971,40,management,married,tertiary,no,384,no,no,cellular,20,apr,200,3,327,2,failure
35976,53,blue-collar,married,secondary,no,1103,yes,yes,cellular,4,feb,101,2,250,4,failure
35978,31,blue-collar,single,primary,no,660,yes,no,cellular,28,aug,207,3,478,2,failure
35980,34,blue-collar,married,secondary,no,1221,yes,no,cellular,5,feb,210,2,274,6,failure
35999,27,self-employed,single,tertiary,no,168,no,no,cellular,13,may,271,1,182,2,success
36002,56,technician,married,secondary,no,589,yes,no,telephone,23,oct,518,1,147,2,success
36005,24,blue-collar,married,secondary,no,0,yes,no,cellular,20,apr,83,3,306,4,failure
36062,58,management,divorced,tertiary,no,5701,no,no,cellular,14,aug,92,3,106,2,success
36064,45,technician,married,secondary,no,1477,yes,no,cellular,17,nov,75,1,132,1,failure
36072,27,blue-collar,married,secondary,no,30,no,yes,cellular,18,may,110,1,334,4,other
36083,31,services,single,secondary,no,181,no,no,cellular,13,nov,239,2,93,2,success
36091,39,blue-collar,married,primary,no,3324,no,no,cellular,17,nov,96,1,131,1,failure
36095,32,management,single,tertiary,no,307,no,no,cellular,25,jan,96,1,201,3,success
36096,32,blue-collar,single,secondary,no,118,yes,no,cellular,18,nov,216,1,124,1,success
36108,55,admin.,married,secondary,no,9329,no,no,cellular,13,oct,135,1,113,2,failure
36122,35,blue-collar,married,secondary,no,667,yes,no,cellular,14,may,10,5,324,27,other
36128,57,services,single,secondary,no,2236,yes,no,telephone,20,nov,51,8,190,2,failure
36131,27,self-employed,single,tertiary,no,560,no,no,telephone,3,sep,543,9,465,2,failure
36134,25,student,single,secondary,no,1116,yes,no,cellular,12,may,85,2,71,3,failure
36137,38,blue-collar,married,secondary,no,1407,yes,no,cellular,14,may,169,3,174,7,failure
36138,35,management,single,tertiary,no,2576,yes,yes,cellular,6,may,136,3,273,4,failure
36145,40,admin.,married,tertiary,no,1108,no,no,cellular,26,jan,228,1,92,5,failure
36146,57,retired,married,secondary,no,1841,no,no,cellular,18,dec,127,2,196,1,success
36152,32,management,married,tertiary,no,4945,no,no,cellular,4,jun,160,1,119,2,other
36154,38,management,married,tertiary,no,413,no,no,cellular,13,apr,240,1,179,2,failure
36168,41,admin.,divorced,secondary,no,783,yes,yes,cellular,14,may,135,3,363,2,failure
